id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
543,21,male,fair,0,0,dorsal right,Hand_0001923.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001933.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001934.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001935.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001936.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001937.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001938.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001939.jpg,0
543,21,male,fair,0,0,dorsal left,Hand_0001940.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001949.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001950.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001951.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001952.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001953.jpg,0
1070,20,female,medium,0,0,dorsal left,Hand_0001954.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001961.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001962.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001963.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001964.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001965.jpg,0
1070,20,female,medium,1,0,dorsal right,Hand_0001966.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001973.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001974.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001975.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001976.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001977.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001978.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001979.jpg,0
1070,20,female,medium,0,0,dorsal right,Hand_0001980.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001987.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001988.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001989.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001990.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001991.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001992.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001993.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001994.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001995.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001996.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001997.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001998.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0001999.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002000.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002001.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002002.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002003.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002004.jpg,0
86,21,female,fair,0,0,dorsal right,Hand_0002005.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002018.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002019.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002020.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002022.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002023.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002024.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002025.jpg,0
86,21,female,fair,0,0,dorsal left,Hand_0002026.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002042.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002043.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002044.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002045.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002046.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002047.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002048.jpg,0
1555,25,male,medium,0,0,dorsal right,Hand_0002049.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002057.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002058.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002059.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002060.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002061.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002062.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002063.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002065.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002066.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002067.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002068.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002069.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002070.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002072.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002073.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002074.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002075.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002076.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002077.jpg,0
1555,25,male,medium,0,0,dorsal left,Hand_0002078.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002089.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002090.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002091.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002092.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002093.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002094.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002095.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002096.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002097.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002098.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002099.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002100.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002101.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002102.jpg,0
574,20,female,fair,0,0,dorsal right,Hand_0002103.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002116.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002117.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002118.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002119.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002120.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002121.jpg,0
574,20,female,fair,0,0,dorsal left,Hand_0002122.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002132.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002133.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002134.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002135.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002136.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002137.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002138.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002139.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002140.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002141.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002142.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002143.jpg,0
525,20,female,medium,1,0,dorsal right,Hand_0002144.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002168.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002169.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002170.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002171.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002172.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002173.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002174.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002175.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002176.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002177.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002178.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002179.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002180.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002181.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002182.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002183.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002184.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002185.jpg,0
525,20,female,medium,1,0,dorsal left,Hand_0002186.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002206.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002207.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002208.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002209.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002210.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002211.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002212.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002213.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002214.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002215.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002216.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002217.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002218.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002219.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002220.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002221.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002222.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002223.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002224.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002225.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002226.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002227.jpg,0
1545,22,female,medium,1,1,dorsal right,Hand_0002228.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002253.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002254.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002255.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002256.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002257.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002258.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002259.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002260.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002261.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002262.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002263.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002264.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002265.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002266.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002267.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002268.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002269.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002270.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002271.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002272.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002273.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002274.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002275.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002276.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002277.jpg,0
1545,22,female,medium,1,1,dorsal left,Hand_0002278.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002300.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002301.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002302.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002303.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002304.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002305.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002306.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002307.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002308.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002309.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002310.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002311.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002312.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002313.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002314.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002315.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002316.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002317.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002318.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002319.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002320.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002321.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002322.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002323.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002324.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002325.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002326.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002327.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002328.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002329.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002330.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002331.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002332.jpg,0
1020,20,female,medium,0,0,dorsal right,Hand_0002333.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002356.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002357.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002358.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002359.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002360.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002361.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002362.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002363.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002364.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002365.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002366.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002367.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002368.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002369.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002370.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002371.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002372.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002373.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002374.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002375.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002376.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002377.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002378.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002379.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002380.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002381.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002382.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002383.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002384.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002385.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002397.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002398.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002399.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002400.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002401.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002402.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002403.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002404.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002405.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002406.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002407.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002408.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002409.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002410.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002411.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002412.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002413.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002414.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002415.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002416.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002417.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002418.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002419.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002420.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002421.jpg,0
1020,20,female,medium,1,0,dorsal left,Hand_0002422.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002451.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002452.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002453.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002454.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002455.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002456.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002457.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002458.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002459.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002460.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002461.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002462.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002463.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002464.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002465.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002466.jpg,0
1537,22,female,medium,0,0,dorsal right,Hand_0002467.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002468.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002469.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002470.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002471.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002472.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002473.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002474.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002475.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002476.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002477.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002478.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002479.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002480.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002481.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002482.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002483.jpg,0
1537,22,female,medium,1,0,dorsal left,Hand_0002484.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002502.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002503.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002504.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002505.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002506.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002507.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002508.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002509.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002510.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002511.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002512.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002513.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002514.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002515.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002516.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002517.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002518.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002519.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002520.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002521.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002522.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002523.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002524.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002525.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002526.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002527.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002528.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002529.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002530.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002531.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002532.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002533.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002534.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002535.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002536.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002537.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002538.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002539.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002540.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002541.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002542.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002543.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002544.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002545.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002546.jpg,0
1533,22,female,medium,0,0,dorsal right,Hand_0002547.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002575.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002576.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002577.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002578.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002579.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002580.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002581.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002582.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002583.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002584.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002585.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002586.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002587.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002588.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002589.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002590.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002591.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002592.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002593.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002594.jpg,0
1533,22,female,medium,0,0,dorsal left,Hand_0002595.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002614.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002615.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002616.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002617.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002618.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002619.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002620.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002621.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002622.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002623.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002624.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002625.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002626.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002627.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002628.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002629.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002630.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002631.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002632.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002633.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002634.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002635.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002636.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002637.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002638.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002639.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002640.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002641.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002642.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002643.jpg,0
1540,21,male,medium,0,0,dorsal right,Hand_0002644.jpg,0
1540,21,male,medium,0,0,dorsal left,Hand_0002673.jpg,0
1540,21,male,medium,0,0,dorsal left,Hand_0002674.jpg,0
1540,21,male,medium,0,0,dorsal left,Hand_0002675.jpg,0
1540,21,male,medium,0,0,dorsal left,Hand_0002676.jpg,0
